state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
GA,28,Michael D. Henson,Michael,D.,Henson,NA,200,0,0,0,NA,State House District 28,Forsyth,117,2530843,male,1,2,0.9255078898055987,0.02765028975165499,0.002210854474277397,0.007428352862290847,0.03720261310617813,0.9255078898055987,0.02765028975165499,0.002210854474277397,0.007428352862290847,0.03720261310617813,White,White
GA,29,Matt Dubnik,Matt,NA,Dubnik,NA,100,1,0,0,NA,State House District 29,Hall,139,484010,male,1,1,0.589882489152521,0.06966983762811288,0.12801404059757365,0.0158531031618958,0.19658052945989668,0.589882489152521,0.06966983762811288,0.12801404059757365,0.0158531031618958,0.19658052945989668,White,White
GA,30,Derrick McCollum,Derrick,NA,McCollum,NA,100,1,0,0,NA,State House District 30,Hall,139,74422,male,1,1,0.19441039736949098,0.674068076098454,0.026847165811607895,0.0021979510997639355,0.10247640962068326,0.19441039736949098,0.674068076098454,0.026847165811607895,0.0021979510997639355,0.10247640962068326,Black,Non-White
GA,30,Norine Cantor,Norine,NA,Cantor,NA,100,0,0,0,NA,State House District 30,Hall,139,1969,female,0.93,1,0.5286547800186027,0.0031718180306355716,0.3525069801174209,0.04778210534948483,0.06788431648385605,0.5286547800186027,0.0031718180306355716,0.3525069801174209,0.04778210534948483,0.06788431648385605,White,White
GA,30,Kim Larkin-Floria,Kim,NA,Larkin-Floria,NA,200,0,0,0,NA,State House District 30,Hall,139,196245,female,0.75,2,0.6689745740974803,0.14225945398863363,0.026203499396605,0.04167273730065075,0.1208897352166303,0.6689745740974803,0.14225945398863363,0.026203499396605,0.04167273730065075,0.1208897352166303,White,White
GA,31,Emory West Dunahoo Jr,Emory,West,Dunahoo,Jr,100,1,0,0,NA,State House District 31,Jackson,157,606,male,0.83,1,0.9940002746269527,0.003383214842758552,8.943507410547102e-6,9.046873802574874e-6,0.002598520149075624,0.9940002746269527,0.003383214842758552,8.943507410547102e-6,9.046873802574874e-6,0.002598520149075624,White,White
GA,32,Chris Erwin,Chris,NA,Erwin,NA,100,1,0,0,NA,State House District 32,Banks,011,558338,male,0.91,1,0.8491379624396906,0.013864131076211088,0.01898486632897464,0.0055157956887868604,0.11249724446633672,0.8491379624396906,0.013864131076211088,0.01898486632897464,0.0055157956887868604,0.11249724446633672,White,White
GA,33,Alan Powell,Alan,NA,Powell,NA,100,1,0,0,NA,State House District 33,Franklin,119,513691,male,1,1,0.8094202428976044,0.08578783371248593,0.014953718609546654,0.002838434994538443,0.08699976978582462,0.8094202428976044,0.08578783371248593,0.014953718609546654,0.002838434994538443,0.08699976978582462,White,White
GA,34,Devan Seabaugh,Devan,NA,Seabaugh,NA,100,1,0,0,NA,State House District 34,Cobb,067,3463,male,0.85,1,0.8069669968375154,0,0.007503413682881798,0,0.18552958947960294,0.8069669968375154,0,0.007503413682881798,0,0.18552958947960294,White,White
GA,34,Karl Gallegos,Karl,NA,Gallegos,NA,200,0,0,0,NA,State House District 34,Cobb,067,158273,male,0.99,2,0.05750889211781971,0.007321073002781496,0.8751376886118943,0.010145892308374546,0.0498864539591299,0.05750889211781971,0.007321073002781496,0.8751376886118943,0.010145892308374546,0.0498864539591299,Hispanic,Non-White
GA,35,Gary Cecil Chaffee,Gary,Cecil,Chaffee,NA,100,0,0,0,NA,State House District 35,Cobb,067,504588,male,1,1,0.9801640657899693,0.00936708790544003,9.445085135435934e-5,1.6827561956242012e-4,0.010206119833673826,0.9801640657899693,0.00936708790544003,9.445085135435934e-5,1.6827561956242012e-4,0.010206119833673826,White,White
GA,35,Lisa Gayle Campbell,Lisa,Gayle,Campbell,NA,200,1,0,0,NA,State House District 35,Cobb,067,990101,female,1,2,0.9009621617529857,0.08095493503592083,2.855221346259115e-4,2.598353338870992e-4,0.017537545742580478,0.9009621617529857,0.08095493503592083,2.855221346259115e-4,2.598353338870992e-4,0.017537545742580478,White,White
GA,36,James F Ryner,James,F,Ryner,NA,200,0,1,0,NA,State House District 36,Cobb,067,1458986,male,1,2,0.762447670990323,0.2284831264066401,0.002022101840005014,4.222737536953473e-4,0.0066248270093365955,0.762447670990323,0.2284831264066401,0.002022101840005014,4.222737536953473e-4,0.0066248270093365955,White,White
GA,36,Steven Lang,Steven,NA,Lang,NA,200,0,1,0,NA,State House District 36,Cobb,067,622799,male,1,2,0.6182660233757933,0.16530871221630467,0.04142324564914582,0.07160753132037576,0.1033944874383806,0.6182660233757933,0.16530871221630467,0.04142324564914582,0.07160753132037576,0.1033944874383806,White,White
GA,36,Ginny Ehrhart,Ginny,NA,Ehrhart,NA,100,1,0,0,NA,State House District 36,Cobb,067,27376,female,1,1,0.8289127670398563,0.001230227834222342,0.04695738476315285,0.053300316179346205,0.06959930418342226,0.8289127670398563,0.001230227834222342,0.04695738476315285,0.053300316179346205,0.06959930418342226,White,White
GA,37,Mary Frances Williams,Mary,Frances,Williams,NA,200,1,0,0,NA,State House District 37,Cobb,067,1353810,female,0.99,2,0.54848913324543,0.42661817705870525,8.372813640444757e-4,3.0729351155310206e-4,0.023748114820267143,0.54848913324543,0.42661817705870525,8.372813640444757e-4,3.0729351155310206e-4,0.023748114820267143,White,White
GA,37,Shea Taylor,Shea,NA,Taylor,NA,100,0,0,0,NA,State House District 37,Cobb,067,2926,female,0.53,1,0.41120269961470085,0.4366579459211219,0.007939965004616032,0.008442890130468388,0.13575649932909284,0.41120269961470085,0.4366579459211219,0.007939965004616032,0.008442890130468388,0.13575649932909284,Black,Non-White
GA,38,David Lawrence Wilkerson,David,Lawrence,Wilkerson,NA,200,1,0,0,NA,State House District 38,Cobb,067,3489607,male,1,2,0.8089822731440776,0.1568638177883537,0.0012152718125551186,3.7594733036519935e-4,0.03256268992464839,0.8089822731440776,0.1568638177883537,0.0012152718125551186,3.7594733036519935e-4,0.03256268992464839,White,White
GA,38,Martine Claude Maignan,Martine,Claude,Maignan,NA,200,0,0,0,NA,State House District 38,Cobb,067,112588,female,0.99,2,0.00313341444536685,0.9849325224737365,8.620972189993532e-5,0,0.011847853358996652,0.00313341444536685,0.9849325224737365,8.620972189993532e-5,0,0.011847853358996652,Black,Non-White
GA,39,Terry Cummings,Terry,NA,Cummings,NA,200,1,0,0,NA,State House District 39,Cobb,067,89955,male,0.75,2,0.33824995990056134,0.5601538184405674,0.00283616841116251,0.003948870035374276,0.09481118321233437,0.33824995990056134,0.5601538184405674,0.00283616841116251,0.003948870035374276,0.09481118321233437,Black,Non-White
GA,40,Abby Amore,Abby,NA,Amore,NA,200,0,0,0,NA,State House District 40,Cobb,067,77693,female,0.98,2,0.80377573644851,0.024153850942187898,0.06299383287580336,0.04502681327176919,0.06404976646172963,0.80377573644851,0.024153850942187898,0.06299383287580336,0.04502681327176919,0.06404976646172963,White,White
GA,40,Montenia Edwards,Montenia,NA,Edwards,NA,200,0,0,0,NA,State House District 40,Cobb,067,1,male,1,2,0.0036722433376189683,0.16255168866836303,0.002473988738322612,0.45115492386515815,0.3801471553905372,0.0036722433376189683,0.16255168866836303,0.002473988738322612,0.45115492386515815,0.3801471553905372,Asian,Non-White
GA,40,Kimberly R. New,Kimberly,R.,New,NA,100,1,0,0,NA,State House District 40,Cobb,067,311636,female,1,1,0.8881482288916974,0.0728962107333324,0.004421281983056914,0.004582569597482954,0.029951708794430335,0.8881482288916974,0.0728962107333324,0.004421281983056914,0.004582569597482954,0.029951708794430335,White,White
GA,41,Andrea Smith,Andrea,NA,Smith,NA,100,0,0,0,NA,State House District 41,Cobb,067,1672295,female,0.69,1,0.20707265748567297,0.5984365822082401,0.08460361458395596,0.004454734167101933,0.105432411555029,0.20707265748567297,0.5984365822082401,0.08460361458395596,0.004454734167101933,0.105432411555029,Black,Non-White
GA,41,Michael Smith,Michael,NA,Smith,NA,200,1,0,0,NA,State House District 41,Cobb,067,2530843,male,1,2,0.3914033821748886,0.4565337898410857,0.029097106171955107,0.006835649650025869,0.11613007216204461,0.3914033821748886,0.4565337898410857,0.029097106171955107,0.006835649650025869,0.11613007216204461,Black,Non-White
GA,42,Diane E. Jackson,Diane,E.,Jackson,NA,100,0,0,0,NA,State House District 42,Cobb,067,327365,female,1,1,0.43738694345168705,0.522768519223916,0.003550107592689606,3.0555336686237936e-4,0.03598887636484506,0.43738694345168705,0.522768519223916,0.003550107592689606,3.0555336686237936e-4,0.03598887636484506,Black,Non-White
GA,42,Gabriel Sanchez,Gabriel,NA,Sanchez,NA,200,0,0,0,NA,State House District 42,Cobb,067,653430,male,0.99,2,7.685182760453706e-4,6.172568261450954e-4,0.9942750453998797,0.0011778230469854081,0.0031613564509444963,7.685182760453706e-4,6.172568261450954e-4,0.9942750453998797,0.0011778230469854081,0.0031613564509444963,Hispanic,Non-White
GA,42,Teri Anulewicz,Teri,NA,Anulewicz,NA,200,1,0,0,NA,State House District 42,Cobb,067,42885,female,0.99,2,0.4319465192839026,0.44271661598276874,0.026599211328638697,0.01602886831588077,0.08270878508880908,0.4319465192839026,0.44271661598276874,0.026599211328638697,0.01602886831588077,0.08270878508880908,Black,Non-White
GA,43,Solomon Adesanya,Solomon,NA,Adesanya,NA,200,1,0,0,NA,State House District 43,Cobb,067,62222,male,0.98,2,3.821067311768673e-5,0.9952921280674347,8.846130370825388e-4,0.0012209712816845743,0.002564076940680508,3.821067311768673e-5,0.9952921280674347,8.846130370825388e-4,0.0012209712816845743,0.002564076940680508,Black,Non-White
GA,44,Danielle Bell,Danielle,NA,Bell,NA,200,0,0,0,NA,State House District 44,Cobb,067,372354,female,1,2,0.16655268854693114,0.6942465006021239,0.02071638183994157,0.003910818745110964,0.11457361026589238,0.16655268854693114,0.6942465006021239,0.02071638183994157,0.003910818745110964,0.11457361026589238,Black,Non-White
GA,44,Don L. Parsons,Don,L.,Parsons,NA,100,1,0,0,NA,State House District 44,Cobb,067,307854,male,0.99,1,0.8784311897286676,0.08355342271732283,4.364745374399021e-4,0.002479729369182597,0.03509918364738715,0.8784311897286676,0.08355342271732283,4.364745374399021e-4,0.002479729369182597,0.03509918364738715,White,White
GA,45,Eric Castater,Eric,NA,Castater,NA,200,0,0,0,NA,State House District 45,Cobb,067,980705,male,1,2,0.16809420154644567,0.5929771201227965,0.131448593938932,0.019104439631870876,0.08837564475995496,0.16809420154644567,0.5929771201227965,0.131448593938932,0.019104439631870876,0.08837564475995496,Black,Non-White
GA,45,Sharon Cooper,Sharon,NA,Cooper,NA,100,1,0,0,NA,State House District 45,Cobb,067,489621,female,0.99,1,0.24912477693209967,0.680775048976266,0.007415099272407031,0.003552240598966176,0.059132834220261124,0.24912477693209967,0.680775048976266,0.007415099272407031,0.003552240598966176,0.059132834220261124,Black,Non-White
GA,46,John K. Carson,John,K.,Carson,NA,100,1,0,0,NA,State House District 46,Cobb,067,2692560,male,1,1,0.797852771134861,0.1563764004674538,5.956731861249629e-4,0.003782680117200699,0.04139247509435961,0.797852771134861,0.1563764004674538,5.956731861249629e-4,0.003782680117200699,0.04139247509435961,White,White
GA,46,Micheal Garza,Micheal,NA,Garza,NA,200,0,0,0,NA,State House District 46,Cobb,067,60912,male,0.98,2,0.03810259546900334,0.018270640503812698,0.9158020819379511,0.0016622150146584805,0.02616246707457433,0.03810259546900334,0.018270640503812698,0.9158020819379511,0.0016622150146584805,0.02616246707457433,Hispanic,Non-White
GA,47,Anthia Carter,Anthia,NA,Carter,NA,200,0,0,0,NA,State House District 47,Fulton,121,578,female,0.99,2,0.014191678398501308,0.9116141292761,0.01538498149599101,0,0.05880921082940774,0.014191678398501308,0.9116141292761,0.01538498149599101,0,0.05880921082940774,Black,Non-White
GA,47,Debra Shigley,Debra,NA,Shigley,NA,200,0,0,0,NA,State House District 47,Fulton,121,156684,female,1,2,0.8518265598413789,0.05467392457607722,0.0026592098544119436,0.011667906365682575,0.0791723993624494,0.8518265598413789,0.05467392457607722,0.0026592098544119436,0.011667906365682575,0.0791723993624494,White,White
GA,47,Jan Jones,Jan,NA,Jones,NA,100,1,0,0,NA,State House District 47,Fulton,121,343839,male,0.89,1,0.36113762039755987,0.48598308886637065,0.025734397016071244,0.015227515109426567,0.11191737861057163,0.36113762039755987,0.48598308886637065,0.025734397016071244,0.015227515109426567,0.11191737861057163,Black,Non-White
GA,47,"P. ""Phoebe"" Eckhardt",P.,Phoebe,Eckhardt,NA,100,0,0,0,NA,State House District 47,Fulton,121,11866,male,0.76,1,0.9306748330261552,0.012628144652056195,7.707278911442466e-4,0.031423715869312537,0.024502578561331905,0.9306748330261552,0.012628144652056195,7.707278911442466e-4,0.031423715869312537,0.024502578561331905,White,White
GA,48,Laura Murvartian,Laura,NA,Murvartian,NA,200,0,0,0,NA,State House District 48,Fulton,121,1745666,female,0.99,2,0.2985823819599147,0.43022374923505435,0.177132443711575,0.017005542334778457,0.07705588275867752,0.2985823819599147,0.43022374923505435,0.177132443711575,0.017005542334778457,0.07705588275867752,Black,Non-White
GA,48,Scott Hilton,Scott,NA,Hilton,NA,100,1,0,0,NA,State House District 48,Fulton,121,603708,male,1,1,0.7411529268163456,0.13486939417743943,0.006163453370298008,0.010704616599393124,0.10710960903652392,0.7411529268163456,0.13486939417743943,0.006163453370298008,0.010704616599393124,0.10710960903652392,White,White
GA,49,Charles Squires,Charles,NA,Squires,NA,200,0,0,0,NA,State House District 49,Fulton,121,575002,male,1,2,0.5690691279196168,0.34771106536403007,0.005988209026866524,0.007915213782181877,0.06931638390730477,0.5690691279196168,0.34771106536403007,0.005988209026866524,0.007915213782181877,0.06931638390730477,White,White
GA,49,Grace Demit,Grace,NA,Demit,NA,200,0,0,0,NA,State House District 49,Fulton,121,291069,female,0.99,2,0.14464237466680227,0.5631178509992455,0.08751775851474843,0.11786759184486473,0.08685442397433903,0.14464237466680227,0.5631178509992455,0.08751775851474843,0.11786759184486473,0.08685442397433903,Black,Non-White
GA,49,Chuck Martin,Chuck,NA,Martin,NA,100,1,0,0,NA,State House District 49,Fulton,121,109325,male,1,1,0.25559870103131527,0.5819666246169558,0.004359801418875861,0.05255409440083333,0.10552077853201983,0.25559870103131527,0.5819666246169558,0.004359801418875861,0.05255409440083333,0.10552077853201983,Black,Non-White
GA,49,Michael Gordon,Michael,NA,Gordon,NA,100,0,0,0,NA,State House District 49,Fulton,121,2530843,male,1,1,0.21092573541996093,0.7005952367971954,0.01550600355433558,0.008693821004715437,0.06427920322379255,0.21092573541996093,0.7005952367971954,0.01550600355433558,0.008693821004715437,0.06427920322379255,Black,Non-White
GA,50,Michelle Au,Michelle,NA,Au,NA,200,1,0,0,NA,State House District 50,Fulton,121,904069,female,1,2,0.007652857478878035,0.0018317365247336435,0.011065366190326588,0.9264042673644226,0.05304577244163914,0.007652857478878035,0.0018317365247336435,0.011065366190326588,0.9264042673644226,0.05304577244163914,Asian,Non-White
GA,50,Narender Reddy,Narender,NA,Reddy,NA,100,0,0,0,NA,State House District 50,Fulton,121,1902,male,0.98,1,0,0,0,0.9854838123744037,0.014516187625596255,0,0,0,0.9854838123744037,0.014516187625596255,Asian,Non-White
GA,51,Derek Keith Gettmann,Derek,Keith,Gettmann,NA,100,0,0,0,NA,State House District 51,Fulton,121,188366,male,1,1,0.9503271151785533,0.036557774856086876,3.2006363109019696e-4,0,0.012795046334269604,0.9503271151785533,0.036557774856086876,3.2006363109019696e-4,0,0.012795046334269604,White,White
GA,51,Esther Panitch,Esther,NA,Panitch,NA,200,1,0,0,NA,State House District 51,Fulton,121,351229,female,0.99,2,0.48212184248174844,0,0.14531365219776807,0.25622418305681965,0.11634032226366373,0.48212184248174844,0,0.14531365219776807,0.25622418305681965,0.11634032226366373,White,White
GA,52,Robert Brandon McNeily,Robert,Brandon,McNeily,NA,100,0,0,0,NA,State House District 52,Fulton,121,1566661,male,1,1,0.6419551971202675,0.35701944855167045,2.8924198416951604e-4,7.361123438925053e-4,0,0.6419551971202675,0.35701944855167045,2.8924198416951604e-4,7.361123438925053e-4,0,White,White
GA,52,Shea Roberts,Shea,NA,Roberts,NA,200,1,0,0,NA,State House District 52,Fulton,121,2926,female,0.53,2,0.41960788831984774,0.45378404402360817,0.004732314369209664,0.01370024007324747,0.10817551321408693,0.41960788831984774,0.45378404402360817,0.004732314369209664,0.01370024007324747,0.10817551321408693,Black,Non-White
GA,53,Deborah Silcox,Deborah,NA,Silcox,NA,100,1,0,0,NA,State House District 53,Fulton,121,329984,female,1,1,0.880130647479599,0.012885137924852708,0.007861898339084778,0.003963640177237195,0.09515867607922619,0.880130647479599,0.012885137924852708,0.007861898339084778,0.003963640177237195,0.09515867607922619,White,White
GA,53,Susie Greenberg,Susie,NA,Greenberg,NA,200,0,0,0,NA,State House District 53,Fulton,121,59340,female,1,2,0.6377313665799929,0.11548787166955186,0.03160229071621918,0.1412196481777348,0.0739588228565013,0.6377313665799929,0.11548787166955186,0.03160229071621918,0.1412196481777348,0.0739588228565013,White,White
GA,54,Betsy Holland,Betsy,NA,Holland,NA,200,1,0,0,NA,State House District 54,Fulton,121,53430,female,1,2,0.483098018812761,0.3519483182357384,0.08944410803282628,0.012042653105456873,0.06346690181321751,0.483098018812761,0.3519483182357384,0.08944410803282628,0.012042653105456873,0.06346690181321751,White,White
GA,54,"Samantha ""Sam"" Brown-Parks",Samantha,Sam,Brown-Parks,NA,100,0,0,0,NA,State House District 54,Fulton,121,416919,female,0.99,1,0.3494035589752302,0.4832481473642554,0.002790372870555109,0.02844813581044,0.13610978497951928,0.3494035589752302,0.4832481473642554,0.002790372870555109,0.02844813581044,0.13610978497951928,Black,Non-White
GA,55,Inga S. Willis,Inga,S.,Willis,NA,200,1,0,0,NA,State House District 55,Fulton,121,38367,female,0.98,2,0.16766735783551295,0.8088179897529382,1.1854093717465494e-4,4.8755176981199667e-4,0.02290855970456225,0.16766735783551295,0.8088179897529382,1.1854093717465494e-4,4.8755176981199667e-4,0.02290855970456225,Black,Non-White
GA,55,Samuel S. Lenaeus,Samuel,S.,Lenaeus,NA,100,0,0,0,NA,State House District 55,Fulton,121,603089,male,0.99,1,0.2733951969826422,0.6800865553880627,0.00933016664452051,0.009239147455636369,0.027948933529138156,0.2733951969826422,0.6800865553880627,0.00933016664452051,0.009239147455636369,0.027948933529138156,Black,Non-White
